Code,Event Name,Title,Composer,Arranger,Genre,Publisher [Collection],Grade,Specification,Total,Flute,Oboe,Clarinet,Bassoon,Saxophone,Trumpet,Horn,Trombone,Euphonium,Tuba,Percussion
100-5-25257,Band,Jeux d'Enfants,Bizet,Brand,,G&M Brand,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25255,Band,Jocuri Poporale Romanesti (Roumanian Folk Dances),Bartok,Yo Goto,,Bravo Music,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-31795,Band,Jug Blues and Fat Pickin',Freund,,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15784,Band,Jupiter,Holst,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-29154,Band,Kentucky Harmony,Grantham,,,Piq,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-31929,Band,Kingfisher's Catchfire,Mackey,,,Osti Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33285,Band,Korean Folksong from Jeju Island,Ticheli,,,Manhattan Beach Music,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-33128,Band,Krump,McAllister,,,Lydian Orchestrations,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15827,Band,La Belle Helene Overture,Offenbach,Odom,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30158,Band,La Cenerentola (Selections),Rossini,Daehn,,Daehn Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15837,Band,La Fiesta Mexicana,Reed,,,"Belwin, Inc",5,(play at least two mvts),10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
100-5-15885,Band,La Forza Del Destino,Verdi,Rogers,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15877,Band,La Procession du Rocio,Turina,Reed,,"Multiple Publishers;Salabert, Inc.;G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28178,Band,Laboring Songs,Welcher,,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33278,Band,Lament and Proclamation,Tucker,,,Jordan Tucker Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15712,Band,Le Carnival Romaine,Berlioz,Godfrey,,Edwin F. Kalmus,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28198,Band,Le Cid - Ballet Music for Band,Massenet,Reynolds,,Trigram Music Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15805,Band,Les Preludes,Liszt,Hindsley,,HT,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28179,Band,Les trois notes du Japan,Mashima,,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33260,Band,Letter from Home,Copland,Belski,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15765,Band,Lincolnshire Posy,Grainger,,,"Multiple Publishers;Ludwig Music Publishing Company;G. Schirmer, Inc.",5,(play at least five mvts),10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
100-5-28180,Band,L'isle joyeuse,Debussy,Mashima,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30159,Band,Lollapalooza,Adams,Spinazzola,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34114,Band,Lyrical Fantasy,Fukushima,,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28181,Band,Machu Picchu - City in the Sky,Yagisawa,,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25256,Band,March To The Scaffold,Berlioz,Rogers/Patterson,,Multiple Publishers;Southern Music Company;Merlin Patterson,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15785,Band,Mars,Holst,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33288,Band,Masks and Machines,Dooley,,,Paul Dooley Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28169,Band,Masque,Hesketh,,,"Boosey & Hawkes, Inc.",5,(POP),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15831,Band,Masquerade for Band,Persichetti,,,"Elkan-Vogel Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31931,Band,Masquerade Overture,Nielsen,,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31092,Band,Masquerade Suite,Halvorsen,Noble,,Oxford University Press,5,(play four mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15856,Band,Meditation,Schuller,,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25266,Band,Molly On The Shore,Grainger,Rogers/SMC,,"Multiple Publishers;Southern Music Company;Carl Fischer, Inc.",5,,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-32073,Band,Monk by the Sea,Markowski,,,Markowski Creative,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28216,Band,Monterey Holidays,Nixon,,,Neil A. Kjos Music Company,5,(play at least two mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-25126,Band,Morning Star,Maslanka,,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15791,Band,Music for Prague 1968,Husa,,,Associated Music Publishers Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25125,Band,Niagara Falls,Daugherty,,,Peer/Southern Organization,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15814,Band,Night on Bald Mountain,Moussorgsky,Schaefer,,"Alfred Music Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15815,Band,Night on the Bare Mountain,Moussorgsky,Hindsley,,HT,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25280,Band,Noisy Wheels of Joy,Whitacre,,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33261,Band,Now is the Time,O'Toole,,,Bandworks Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-33277,Band,Of Ancient Dances,Bulla,,,Havabra,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15736,Band,Outdoor Overture,Copland,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15826,Band,Overture (from Drum Major's Daughter),Offenbach,Odom,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15850,Band,Overture (from Italian in Algiers),Rossini,Cailliet/Patterson,,"Multiple Publishers;Belwin, Inc;Merlin Patterson",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15851,Band,Overture (from La Gazza Ladra),Rossini,Cailliet,,Edwin F. Kalmus,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15852,Band,Overture (from The Barber of Seville),Rossini,Lake,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34825,Band,Overture and Caccia,Menotti,Lang,,"Alfred Music Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-29161,Band,"Overture for Wind Band, Op. 24",Mendelssohn/Bartholdly,Patterson,,Merlin Patterson,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15810,Band,Overture for Winds,Mendelssohn/Bartholday,Boyd,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25127,Band,Overture on Russian and Kirghiz Folk Songs,Shostakovich,Duker,,"Hal Leonard Music, Inc.",5,(POP),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15715,Band,Overture to Candide,Bernstein,Grundman or Beeler,,"Multiple Publishers;Hal Leonard Music, Inc.;G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15800,Band,Overture to Colas Breugnon,Kabalevsky,Hunsberger,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15700,Band,Overture to School for Scandal,Barber,Hudson,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15880,Band,Overture To The Wasps,Vaughan Williams,Hudson,,TRN Music Publisher,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15824,Band,Pacific Celebration Suite,Nixon,,,Neil A. Kjos Music Company,5,(play mvts 1 & 2 or mvt 3),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-33279,Band,Pale Blue on Deep,Perrine,,,Longitude 91 Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15832,Band,Parable for Band,Persichetti,,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25143,Band,Paris Sketches,Ellerby,Reynish,,Masters Music Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28214,Band,Partita,Linn,,,Neil A. Kjos Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15819,Band,Passacaglia,Nelson,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15698,Band,Passacaglia and Fugue in c minor,Bach,Falcone,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15695,Band,Peterloo Overture,Arnold,Sayre,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30523,Band,Pictures at an Exhibition,Mussorgsky,Patterson,,Merlin Patterson,5,"(play at least Prominade I, I. Gnomus, II. The Old Castle, IV. Bydlo, Prominade IV, VII. Limoges - Le marches, VIII. Catacombs, IX. The Hut on Fowl's Leg, X. The Great Gate at Kiev)",9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15895,Band,Piece of Mind,Wilson,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15870,Band,Pineapple Poll,Sullivan,Mackerras/Duthoit,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15892,Band,Polka and Fugue (from Schwanda),Weinberger,Bainum,,Associated Music Publishers Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15719,Band,Polovetsian Dances,Borodin,Hindsley,,HT,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30777,Band,Pompeii,Yagisawa,,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15873,Band,Postcard,Ticheli,,,Manhattan Beach Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15738,Band,Prelude and Dance Op. 76,Creston,,,"Ricordi & Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30160,Band,Prelude and Fugue in Eb BWV 552 (St. Anne),Bach,Hunsberger,,"Alfred Music Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15716,Band,Profanation,Bernstein,Bencriscutto,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15804,Band,Propagula,Linn,,,"Carl Fischer, Inc.",5,(POP),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15833,Band,Psalm for Band,Persichetti,,,"Elkan-Vogel Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31041,Band,Quartets,Cichy,,,LudwigMasters Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31920,Band,Redacted,Mackey,,,Osti Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28650,Band,Redline Tango,Mackey,,,Osti Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30778,Band,Richilde Overture,Pares,,,Bravo Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28224,Band,Ride,Hazo,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15888,Band,Rienzi,Wagner,Meyerelles,,"Carl Fischer, Inc.",5,(POP),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15820,Band,Rocky Point Holiday,Nelson,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-29162,Band,Roman Carnival Overture,Berlioz,Patterson,,Merlin Patterson,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15705,Band,Ronde for Isolde,Bedford,,,Novello Publications Inc.,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15838,Band,Russian Christmas Music,Reed,,,"Belwin, Inc",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25148,Band,Russlan and Ludmilla Overture,Glinka,Hindsley,,HT,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30212,Band,San Antonio Dances,Ticheli,,,Manhattan Beach Music,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15757,Band,Santa Fe Saga,Gould,,,"G. Schirmer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31926,Band,Saturn Returns,Markowski,,,Markowski Creative,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15821,Band,Savannah River Holiday,Nelson,,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30780,Band,Scenes from a Comedy,Sparke,,,Anglo Music Press,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15802,Band,Sea Songs,Knox,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28189,Band,Second Suite for Band in F Major,Holst,Fennell,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15787,Band,Second Suite in F for Military Band,Holst,Matthews,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28227,Band,Seis Manuel and Volver a la Montana from Islas y Montanas,Hanson,,,"Boosey & Hawkes, Inc.",5,(two mvts pub separately),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15842,Band,Sensemaya,Revueltas,Bencriscutto,,"G. Schirmer, Inc.",5,(POP),8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25278,Band,Serenade Romantic,Turrin,,,Curnow Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15773,Band,Sinfonia No. 4,Hartley,,,Wingert/Jones,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15739,Band,Sinfonietta,Dahl,,,Jamax,5,(play at least one mvt),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15875,Band,Sketches on a Tudor Psalm,Tull,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30032,Band,Slalom,Pann,,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25261,Band,Slavonic Dance No. 7,Dvorak,Amis,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25258,Band,Song,Bolcom,,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15788,Band,Songs of the West,Holst,Curnow,,G&M Brand,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25132,Band,Southern Harmony,Grantham,,,Piq,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-31042,Band,Spangled Heavens,Grantham,,,Piquant Press,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-28186,Band,Spin Cycle,Lindroth,,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25279,Band,Spumante,Welcher,,,Theodore Presser Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30161,Band,Stampede,Bryant,,,Steven Bryant,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30024,Band,Starry Crown,Grantham,,,Piq,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-25267,Band,Suite (from the Opera Merry Mount),Hanson,Boyd,,"Belwin, Inc",5,(play at least three mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15755,Band,Suite Divertimento,Gilbert,,,Southern Music Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30162,Band,Suite Dreams,Bryant,,,"Multiple Publishers;Steven Bryant;Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15813,Band,Suite Francaise,Milhaud,,,Music Corporation of America,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15706,Band,Suite of Old American Dances,Bennett,,,"Hal Leonard Music, Inc.",5,(play at least four mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-31043,Band,Summer Dance,Gorb,,,Hafabra Music,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-30163,Band,Symphonic Dance #1,Grieg,Ragsdale,,Aux Arcs Music,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-32074,Band,"Symphonic Dances, Op. 45, Mvt. III",Rachmaninoff,Lavender,,"Boosey & Hawkes, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15776,Band,Symphonic Metamorphosis,Hindemith,Wilson,,European American,5,"(play at least two mvts) (March available for sale, other mvts are rental only)",9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15816,Band,Symphonic Movement,Nelhybel,,,"Belwin, Inc",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-32075,Band,Symphonic Requiem:  Seventh Symphony for Band,Barnes,,,Southern Music Company,5,(play 2 or more mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15707,Band,Symphonic Songs for Band,Bennett,,,"Hal Leonard Music, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30168,Band,Symphonie Fantastique - Dream of a Witches' Sabbath,Berlioz,Patterson,,Merlin Patterson,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-34122,Band,Symphony #2 - VOICES,Stephenson,,,Stephenson Music,5,(play at least one mvt.),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15758,Band,Symphony for Band,Gould,,,"G. Schirmer, Inc.",5,(play at least one mvt),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15834,Band,Symphony for Band,Persichetti,,,"Elkan-Vogel Company, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28242,Band,Symphony for Winds and Percussion,Zaninelli,,,C. Alan Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15777,Band,Symphony in Bb for Band,Hindemith,,,European American,5,(play at least one mvt),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-30164,Band,Symphony No. 1,Ticheli,Green,,Manhattan Beach Music,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15730,Band,Symphony No. 2,Chance,,,"Boosey & Hawkes, Inc.",5,(play at least mvt 1 or 3),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-29157,Band,Symphony No. 2,Ticheli,,,Manhattan Beach Music,5,(play at least mvt 1 or mvt 2),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15772,Band,"Symphony No. 2, Third Movement",Hanson,McBeth,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15753,Band,Symphony No. 3 for Band,Giannini,,,"Belwin, Inc",5,(play at least two mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15803,Band,Symphony No. 3 Slavyanskaya,Kozhevnikov,Bourgeois,,Wingert/Jones,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-30165,Band,Symphony No. 6 - Third Movement,Tschaikowsky,Daehn,,Daehn Publications,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15774,Band,Symphony On Themes of John Philip Sousa - after The Fairest of the Fair,Hearshen,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15775,Band,Symphony On Themes of John Philip Sousa - after The Thunderer,Hearshen,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-28191,Band,Symphony On Themes of John Philip Sousa - Mvt IV after Hands Across the Sea,Hearshen,,,Ludwig Music Publishing Company,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-15696,Band,Tam O' Shanter,Arnold,Paynter,,"Carl Fischer, Inc.",5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
100-5-31044,Band,Tchaikovsky Ballet Suite,Tschaikowsky,Bourgeois,,LudwigMasters Publications,5,(play all),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15808,Band,Terpsichore,Margolis,,,Manhattan Beach Music,5,(play at least two mvts),9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00
100-5-15742,Band,The Engulfed Cathedral,Debussy,Patterson/Miller,,Multiple Publishers;Manhattan Beach Music;Shawnee Press,5,,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00
